Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ07,OUT017,1817.2934221625096
FDS45,OUT049,1811.1642063950121
NCJ06,OUT045,1793.294711156343
FDD36,OUT035,1809.6115544186412
FDY25,OUT045,1793.3261294211263
FDU52,OUT046,1796.3096387314513
DRK47,OUT017,1812.6641204980608
NCL30,OUT017,1816.4503080208565
FDN22,OUT035,1801.1733092542297
NCF30,OUT027,1811.4867337287421
FDK03,OUT035,1789.5152556969322
FDT45,OUT017,1787.3419541794049
NCC54,OUT027,1788.411497143429
FDP08,OUT018,1796.467692596595
FDU44,OUT046,1813.0234444979926
DRG39,OUT035,1800.9361234066987
FDU32,OUT049,1810.9304273594691
FDY27,OUT049,1788.6630585858318
NCP54,OUT013,1811.9998047162246
NCZ41,OUT049,1792.8883755399847
DRL49,OUT013,1783.4389168729995
FDI05,OUT018,1804.945489541001
FDY56,OUT045,1816.9015300118506
DRC13,OUT013,1796.4604986946758
NCV29,OUT017,1820.4880824311156
FDR24,OUT049,1799.4666445273654
FDZ34,OUT018,1787.0183152194606
FDP37,OUT035,1792.6949840219145
FDX08,OUT027,1794.242559712174
FDS57,OUT045,1807.77037405084
NCG18,OUT049,1789.042161817258
FDK25,OUT018,1794.9568707547842
FDH53,OUT049,1819.6554979791533
DRI59,OUT018,1795.4074286335035
FDA52,OUT046,1801.0215733548305
FDT20,OUT010,1809.1095365051042
FDE36,OUT019,1809.0018674317869
FDI24,OUT017,1803.1430138592798
FDB28,OUT018,1803.24770537041
FDV11,OUT017,1805.681433328071
FDP01,OUT046,1806.6003462354536
FDD34,OUT027,1809.6465942463221
FDJ50,OUT027,1783.2740006709264
FDZ44,OUT013,1789.6496684623498
DRO59,OUT035,1818.450100532806
DRB48,OUT045,1803.384451655274
FDR21,OUT018,1820.1311000572089
NCE42,OUT010,1806.6820816145976
FDO23,OUT046,1800.5666342714371
NCE30,OUT018,1816.5910054874885
FDQ22,OUT035,1806.1058428343913
FDY01,OUT045,1805.9677081379903
FDS08,OUT017,1801.8457217698437
FDG28,OUT018,1799.7408001727417
FDQ51,OUT018,1808.377868536235
FDB05,OUT017,1810.5448313042016
FDO56,OUT049,1791.7677253366453
FDE02,OUT018,1794.6400365170175
FDN45,OUT017,1802.2077803362315
FDS09,OUT013,1804.3310723743696
NCA54,OUT018,1788.0552444752075
FDP09,OUT010,1806.4550278300896
FDC53,OUT045,1803.8577027715985
NCM55,OUT017,1816.5880125999029
FDL09,OUT018,1809.1768332870854
FDA11,OUT019,1796.2744009270498
FDA50,OUT045,1795.6522743567853
FDC23,OUT017,1814.7161464816427
FDE22,OUT049,1785.537556611072
FDD23,OUT046,1795.7668728720328
NCA29,OUT049,1809.1792108450773
FDK38,OUT046,1787.6279332485249
DRC13,OUT046,1790.4706984666389
NCP43,OUT049,1814.1304396109279
FDX28,OUT049,1812.6667110149633
FDF08,OUT049,1799.0061706470492
FDZ33,OUT046,1801.1060049083956
FDD10,OUT049,1801.314260286463
FDO58,OUT017,1812.0267067329576
FDI50,OUT017,1803.798107712417
FDO58,OUT045,1805.6606570409979
FDX08,OUT013,1818.0464721028368
NCK17,OUT010,1797.2682790501758
FDF39,OUT035,1805.8344418678441
FDU45,OUT010,1812.3039791962449
NCJ18,OUT018,1781.9451515468338
DRC27,OUT019,1811.6644727245339
DRC25,OUT035,1788.019646984783
FDU59,OUT035,1793.915367644259
FDU28,OUT035,1807.8636688880893
NCP30,OUT046,1796.5644639735533
FDB39,OUT018,1804.4999801705326
FDE41,OUT013,1791.3610536517617
DRH11,OUT010,1787.4039546800875
FDA58,OUT045,1798.7638261424163
FDU50,OUT046,1811.967414800392
FDM34,OUT013,1812.7125937625117
FDM44,OUT027,1814.3632763976505
FDR39,OUT045,1789.9761473705719
FDM25,OUT045,1811.9814708676863
FDQ49,OUT049,1798.866848075153
DRH25,OUT018,1784.8005722560372
FDM09,OUT027,1799.3109860532354
FDL44,OUT019,1783.1158259508015
NCR42,OUT018,1804.1668586911403
DRL59,OUT046,1788.1915634700333
FDX43,OUT013,1785.3694538512755
DRK47,OUT010,1795.265521117093
FDU48,OUT018,1789.2440909043994
FDY12,OUT045,1808.6180370757859
NCN43,OUT018,1816.5894302179104
NCM55,OUT018,1800.8524694709217
FDQ21,OUT027,1799.8259978491724
FDX13,OUT035,1806.8298035282162
NCK30,OUT027,1809.611034705878
FDG20,OUT049,1801.8309324466372
DRG27,OUT017,1792.223169313049
FDY14,OUT018,1790.1471260807423
FDP59,OUT035,1796.1208051623992
FDU60,OUT017,1798.0249290189006
NCC18,OUT019,1798.589969236231
DRJ39,OUT017,1790.1392001476302
FDS07,OUT049,1807.8210848694412
FDM08,OUT027,1799.7742662797502
FDP51,OUT045,1804.4421847492688
FDU16,OUT035,1797.485882319019
FDH12,OUT013,1802.993667998551
DRE48,OUT010,1797.6450888913341
NCL42,OUT027,1815.6646264072385
FDR21,OUT045,1808.865199557667
NCW29,OUT035,1797.1760205652363
FDO11,OUT013,1808.7058550275071
NCM31,OUT049,1821.8488630125435
FDV35,OUT019,1820.4995472140856
FDF58,OUT017,1782.5642778122753
NCE43,OUT049,1803.907190812878
FDA02,OUT035,1793.4481664187108
DRL37,OUT010,1801.7085749390658
FDR24,OUT018,1798.961655551229
FDW59,OUT049,1805.211686030383
FDS22,OUT049,1806.757360166525
FDW24,OUT017,1810.2812606128537
FDU24,OUT035,1789.7236198437577
FDA21,OUT027,1814.1680977854867
FDH58,OUT027,1815.6708058707036
FDW36,OUT018,1799.7179070138377
FDI45,OUT027,1805.0996561663296
FDU01,OUT018,1803.5483774601487
FDF35,OUT027,1794.3547772564027
FDU43,OUT019,1797.993518995884
FDE24,OUT019,1793.879593017127
FDK50,OUT049,1790.6758049207986
FDG31,OUT045,1803.6299248736761
FDC60,OUT045,1811.3413057388213
FDL36,OUT013,1804.3015765776422
FDP21,OUT013,1807.59349509385
FDW16,OUT045,1779.7020875335768
FDX02,OUT017,1790.7165036643391
FDQ58,OUT027,1804.3778838732765
FDT51,OUT046,1792.872669847583
FDD59,OUT049,1799.8514386375637
NCM42,OUT018,1802.149583114519
FDA57,OUT018,1806.9849237981696
FDZ48,OUT035,1800.320147245763
FDE46,OUT045,1792.8346724144262
NCZ30,OUT019,1811.3112666503644
FDB56,OUT017,1800.207474035256
FDA25,OUT027,1816.6063034018523
FDD20,OUT013,1792.968492805342
FDL25,OUT013,1792.790105557294
NCO18,OUT049,1811.2225980420233
FDJ45,OUT017,1787.744189110064
FDR12,OUT035,1795.0062626043662
NCF19,OUT010,1813.1837686383556
FDK25,OUT046,1805.3441729322067
NCR17,OUT046,1811.9367166658315
FDC52,OUT046,1805.7191315535445
NCA54,OUT017,1798.187834294139
FDR45,OUT010,1778.1664711011026
NCM19,OUT049,1807.966915081055
FDF39,OUT027,1803.137551859739
FDX23,OUT049,1790.5117754087596
FDD58,OUT027,1803.6396496487203
FDX28,OUT013,1788.4952354114641
NCD31,OUT013,1810.9587414568748
FDU57,OUT018,1798.6849942577799
FDI27,OUT046,1806.4525125847651
NCM42,OUT046,1801.9483248852634
FDD32,OUT027,1816.818597709178
FDI34,OUT013,1806.1932935457764
NCM29,OUT049,1807.416976019373
FDG46,OUT018,1789.2556669883406
DRC01,OUT010,1782.3873551814181
FDB15,OUT027,1786.7141057810973
NCA17,OUT027,1810.6917018873576
FDF10,OUT046,1805.8245264195034
FDR26,OUT027,1806.3469408810738
FDI02,OUT049,1806.667668906253
NCM54,OUT010,1811.2046362462197
FDF14,OUT013,1813.25845096376
FDJ33,OUT010,1801.5871878306805
FDM20,OUT035,1800.9013347813059
FDC03,OUT027,1799.133657599173
NCX05,OUT046,1808.6983456723938
NCM41,OUT027,1779.2181973181112
NCU29,OUT010,1807.850866705531
FDQ59,OUT017,1788.1506645717916
FDH46,OUT010,1797.5059329380986
FDH09,OUT013,1804.7983084029943
NCD06,OUT045,1779.1777558215617
FDC15,OUT035,1789.2836367715158
DRD37,OUT027,1810.7636632581869
FDT28,OUT027,1802.5725806868459
FDR28,OUT027,1807.5825325363921
FDT38,OUT017,1792.5367564028513
FDV34,OUT027,1803.0117123441926
FDY52,OUT035,1787.9843185817658
FDB34,OUT013,1798.0489488442606
DRL23,OUT018,1809.1217666005266
DRB24,OUT046,1779.4162283822013
FDJ50,OUT046,1806.6901732923022
FDQ49,OUT035,1791.262121310581
FDP20,OUT035,1790.181026275831
FDV19,OUT027,1788.4480505031063
NCR54,OUT045,1791.207141991773
FDO09,OUT010,1799.2537129441687
FDS57,OUT018,1803.5862100920453
FDN10,OUT049,1796.9298809932047
FDV23,OUT049,1794.9806132088788
FDY28,OUT049,1784.0416697162773
DRG51,OUT013,1797.947393228405
FDD45,OUT019,1819.2700457074423
NCL18,OUT027,1793.5055508868659
NCM29,OUT013,1803.5071583461709
FDF17,OUT027,1802.207395110046
FDE22,OUT017,1791.4103310390112
FDQ22,OUT017,1804.2210110102135
FDS01,OUT013,1804.8126060066586
FDW35,OUT027,1813.9283156308259
FDJ33,OUT046,1804.1024419445782
NCF54,OUT035,1789.1878424312702
FDE09,OUT013,1790.8634158625275
NCE06,OUT045,1779.0808802720173
DRH49,OUT049,1803.1168547927182
FDY43,OUT045,1808.074605140553
NCT05,OUT017,1779.5242856708983
FDZ34,OUT045,1801.0300582402338
FDL38,OUT017,1790.529977455829
FDZ31,OUT017,1793.2014572696798
FDR14,OUT035,1795.556981344663
NCN54,OUT049,1801.1761142823657
NCC42,OUT027,1810.047983687233
FDK08,OUT017,1790.655835226622
FDP59,OUT013,1801.6161109728007
FDV22,OUT035,1800.8942811401107
FDD33,OUT035,1790.2250756351482
DRE60,OUT027,1802.4496696721292
FDK52,OUT046,1800.2051859811997
FDA02,OUT017,1813.207391591547
FDM56,OUT049,1797.59814586531
FDE57,OUT035,1799.8920244562094
FDM32,OUT045,1803.0405814791488
NCQ30,OUT027,1782.8792079152681
FDQ27,OUT027,1806.6254295194717
FDT60,OUT027,1784.738742297024
FDU43,OUT049,1804.368209791629
NCO55,OUT035,1798.0587993500037
FDG02,OUT045,1794.8553472199824
FDJ28,OUT013,1799.5538744095568
FDP40,OUT045,1787.456956866642
FDJ38,OUT045,1806.1004304495816
NCC54,OUT017,1788.8812384370547
NCZ41,OUT046,1813.2504743399381
FDK38,OUT019,1781.524458656956
FDU52,OUT013,1808.2902429703572
FDC40,OUT046,1793.7247866910132
NCR30,OUT017,1822.8863303967116
NCN18,OUT017,1814.103198844425
FDB50,OUT035,1813.7903622715337
FDG04,OUT013,1789.0407382407154
FDR26,OUT035,1813.3565736338433
NCT17,OUT018,1809.7502895714028
FDX35,OUT027,1792.7211568629095
FDS12,OUT046,1809.0608860891375
NCZ29,OUT027,1804.6380454328994
FDB38,OUT010,1782.8665695054572
FDP12,OUT013,1816.3526121375648
FDP22,OUT046,1808.879088966359
FDS26,OUT018,1814.1762852913937
FDR52,OUT046,1789.0925509656295
DRJ13,OUT046,1805.7758717779018
FDU48,OUT027,1797.732044787898
FDE29,OUT035,1805.6828974635007
NCT29,OUT049,1803.4846050404217
DRK37,OUT018,1793.9812387716966
FDK55,OUT046,1794.002015560756
FDR07,OUT046,1804.5644380410008
FDO21,OUT027,1812.6381567550027
FDK46,OUT049,1819.1637035003741
FDB12,OUT045,1795.3600960716117
FDT31,OUT027,1807.6201099823425
FDJ33,OUT045,1801.3425927856406
FDC26,OUT027,1785.8595800596675
NCQ02,OUT045,1797.080486712148
FDP08,OUT010,1789.5433637418566
FDB11,OUT027,1820.560192134305
FDV55,OUT013,1800.0801194110427
FDW20,OUT049,1796.9195120424797
NCJ18,OUT019,1800.7298920841026
FDC41,OUT018,1789.6904723486837
FDE14,OUT027,1789.9238722646155
FDG35,OUT013,1785.0464915823572
FDF45,OUT035,1794.1444144751772
FDS19,OUT027,1808.7109803806025
FDS58,OUT019,1806.0832840350504
FDA26,OUT017,1793.055002650397
FDM32,OUT049,1799.9323153412577
FDL45,OUT046,1789.4935800427938
FDZ55,OUT049,1804.9813035779168
FDY37,OUT049,1799.4934240709927
FDO46,OUT046,1788.1378290307662
FDQ60,OUT046,1814.7041935607585
FDA19,OUT018,1793.6397575677888
FDL15,OUT046,1800.5666483639295
FDM10,OUT018,1801.4597614241593
NCL05,OUT017,1802.762982182449
DRK49,OUT010,1807.2792919735691
NCE18,OUT027,1800.5369861551771
FDG40,OUT049,1799.3282196694454
DRI59,OUT045,1788.139370923438
FDK28,OUT035,1787.9546590358527
NCD06,OUT019,1812.1148802816886
FDO11,OUT019,1812.3482737103361
FDK27,OUT046,1801.027777858438
FDT43,OUT027,1794.1753473477106
FDD38,OUT018,1799.2697075880124
FDA16,OUT049,1785.8653969954185
FDL14,OUT027,1803.1963825756588
NCM17,OUT049,1807.2777727818623
FDD20,OUT045,1781.601375213702
FDA40,OUT045,1792.5793087462907
FDL43,OUT045,1793.3881779125752
FDV15,OUT045,1786.0893328924947
FDE52,OUT046,1817.7916525882163
NCL17,OUT010,1797.7832055926442
NCJ31,OUT045,1797.3851585475334
FDR60,OUT045,1807.6253707531985
NCA18,OUT035,1815.6498283022224
FDS21,OUT027,1783.9028585995202
FDW09,OUT035,1814.9351599386603
FDL26,OUT035,1793.1929285173612
FDS47,OUT018,1807.8086275540084
FDC39,OUT046,1800.096138877233
FDT51,OUT035,1795.5732640885205
FDK40,OUT035,1803.1306589948972
NCG19,OUT045,1780.6159172345926
FDZ07,OUT046,1808.975275002362
FDF08,OUT027,1801.002427477372
FDO04,OUT013,1814.3682687602459
FDK41,OUT018,1811.75581958102
FDP15,OUT049,1810.8555838437212
NCD43,OUT018,1793.044833854095
NCP18,OUT013,1806.8377198825785
FDZ51,OUT046,1795.7477921276109
DRH13,OUT035,1782.3543162873902
FDF38,OUT045,1819.9785920018192
NCI43,OUT045,1814.1593300159518
FDM38,OUT027,1790.7758781088858
FDS03,OUT013,1797.3859741714184
DRJ47,OUT017,1788.3436771916515
FDT50,OUT010,1778.804449511209
FDV02,OUT046,1798.4601078146814
NCG18,OUT017,1815.5008367313128
FDW52,OUT046,1803.8887547557338
FDS40,OUT035,1804.804103865507
FDN31,OUT017,1796.1341714603727
FDA37,OUT045,1807.5788220482648
FDA15,OUT046,1790.2981146889945
FDL39,OUT046,1816.006854595405
FDJ53,OUT045,1787.8786264050161
FDX22,OUT013,1797.3867837029281
NCZ42,OUT045,1804.959954187669
FDD56,OUT027,1796.7934000017026
FDD40,OUT017,1792.112031323124
FDS50,OUT013,1801.8173480867538
NCN14,OUT013,1784.0951626575643
FDT15,OUT013,1823.1054062855544
NCS18,OUT027,1815.561483728545
NCO26,OUT010,1794.8339469139394
FDF58,OUT018,1809.0591898697862
NCB19,OUT013,1798.601592819512
FDH26,OUT017,1784.5032040695742
DRB24,OUT027,1807.7121597060475
FDA49,OUT018,1797.4629256055207
FDB32,OUT045,1820.5712354365116
FDI36,OUT017,1814.4934186742053
NCA17,OUT010,1800.6244586366272
FDH22,OUT013,1781.3277479961978
NCM26,OUT018,1808.3615165752665
FDT15,OUT027,1795.8941944768862
FDB16,OUT018,1803.2919736882286
NCP54,OUT027,1813.248072185194
FDJ36,OUT013,1821.1155385420252
FDO28,OUT045,1802.9060806391747
FDU09,OUT013,1787.3021470090364
FDF29,OUT017,1802.0834314344206
FDY08,OUT013,1813.4400990920049
DRJ59,OUT018,1788.3302831005865
FDT23,OUT027,1802.9126511724205
FDU15,OUT018,1813.8363611009095
FDT47,OUT013,1806.7475802594874
FDI53,OUT019,1808.9867722584286
FDR59,OUT018,1801.3203164443821
FDD53,OUT035,1791.0343559943585
FDY51,OUT017,1779.8582848410579
FDT04,OUT049,1817.8003072928539
FDU51,OUT049,1803.8257447722892
FDG14,OUT035,1821.3643088988993
NCU06,OUT045,1806.3595060540842
DRG25,OUT046,1792.4244871735464
DRH49,OUT035,1799.3376687873943
FDN15,OUT035,1793.5747154685166
FDL43,OUT018,1778.1946815467727
NCT18,OUT049,1782.62467228309
NCB31,OUT013,1802.6208769418647
FDK57,OUT035,1798.6021914056387
FDY04,OUT019,1782.6232704710549
NCP54,OUT046,1803.373375378555
FDF41,OUT013,1781.5169163840544
FDM01,OUT045,1779.7974489815106
FDW03,OUT045,1794.4374810836093
FDF28,OUT045,1816.3841014753523
FDY37,OUT017,1818.6143892226362
FDQ03,OUT017,1809.1390611340855
FDP51,OUT027,1794.3540380286597
FDJ40,OUT017,1803.1563109314006
FDC32,OUT049,1791.1813928324964
DRI49,OUT027,1795.1286377280505
NCW54,OUT017,1821.3391290428847
FDF09,OUT017,1799.1656848117639
FDP45,OUT018,1781.8293319435024
DRJ23,OUT018,1796.1545165554328
FDS59,OUT017,1782.4883699715153
FDY08,OUT046,1806.776134409044
FDX16,OUT049,1793.6294774006888
FDY16,OUT018,1805.9659429887763
FDK32,OUT035,1812.5003792328769
FDQ22,OUT013,1794.9443160634053
NCC31,OUT018,1785.7688487798155
FDG58,OUT049,1791.957216256242
DRF48,OUT013,1801.8482607851602
DRH36,OUT049,1804.6277336577336
NCR30,OUT035,1799.178332900613
FDB03,OUT019,1800.273128415902
FDZ28,OUT027,1798.5818466138448
FDR35,OUT017,1790.0629774825297
DRD15,OUT027,1810.3027615850272
FDJ33,OUT019,1788.9852232567466
FDA56,OUT010,1799.8397445457824
FDP56,OUT046,1809.1682665569845
NCT30,OUT046,1790.518901229198
FDK15,OUT017,1788.9708284972455
FDH44,OUT018,1802.7184870214705
FDV01,OUT013,1816.9102128364668
DRG03,OUT017,1810.9603880866111
FDG50,OUT027,1807.8950174645227
FDR16,OUT010,1802.5921291316909
FDZ60,OUT046,1800.7628285945746
DRG03,OUT045,1810.5066919424396
FDS56,OUT018,1807.3742267042062
FDU33,OUT045,1797.46620725164
DRD27,OUT035,1796.433292025145
FDW22,OUT046,1785.9801520907654
DRA24,OUT045,1797.8871297291576
FDF38,OUT049,1813.3174828829124
FDX48,OUT013,1813.7629236172456
FDS58,OUT018,1815.6297717358648
FDC32,OUT046,1804.1379837055358
NCQ29,OUT045,1802.9624056687276
DRK39,OUT018,1801.526348486053
NCS38,OUT017,1811.69038929692
DRO47,OUT013,1813.5283100566407
DRG27,OUT027,1806.9565926591958
FDC57,OUT027,1784.75607174274
FDS55,OUT046,1794.323184876258
NCJ06,OUT018,1791.5040718546734
FDO01,OUT019,1791.5708738750102
NCM55,OUT045,1805.067105239113
FDC52,OUT049,1795.503133694212
FDQ15,OUT045,1782.0663387079235
NCT30,OUT027,1800.3965592547172
NCR42,OUT027,1801.6737099722277
FDD28,OUT035,1813.521183993564
FDQ34,OUT049,1792.2949014908595
FDZ12,OUT027,1797.6901211176414
DRE13,OUT019,1821.509943783399
NCN07,OUT019,1782.0191963482073
FDM28,OUT035,1806.6111230172717
FDI10,OUT017,1797.2495786621073
FDQ25,OUT013,1807.1168213313922
FDA38,OUT010,1787.2182821853146
DRI13,OUT049,1793.6780207581028
FDY20,OUT027,1805.4012734561743
NCZ53,OUT035,1801.3124083453276
NCM31,OUT013,1797.898064654941
DRB01,OUT017,1784.467697409195
DRF37,OUT046,1808.4635065655805
NCF42,OUT049,1787.3119970716543
FDF16,OUT018,1794.0335792937326
FDB41,OUT013,1797.6988108890325
FDR34,OUT013,1818.0845335518977
FDR15,OUT018,1808.722842695054
NCV42,OUT019,1795.936986870627
FDW51,OUT035,1804.3050666411323
FDU36,OUT017,1807.2800058195003
FDX60,OUT049,1803.574566870681
FDY03,OUT035,1791.3231082877148
FDW55,OUT045,1816.0039843141026
FDT01,OUT010,1788.5137698140525
FDG58,OUT013,1792.0238832367163
FDK21,OUT017,1817.7509975396658
NCS41,OUT019,1800.1585564846653
FDS10,OUT045,1799.3100496001266
NCT53,OUT046,1808.9177217556062
FDJ28,OUT018,1794.598809716223
FDX44,OUT045,1805.638042561146
FDT20,OUT018,1807.1511101306605
FDO44,OUT017,1779.183040420238
NCX17,OUT049,1812.8306198162236
FDY01,OUT017,1814.8236814958007
FDJ12,OUT027,1807.6168835945166
DRK35,OUT018,1788.41200551308
FDD47,OUT019,1806.5282681505505
NCM53,OUT035,1793.5563051607155
FDO45,OUT013,1799.3254079823992
NCM42,OUT010,1800.4400744492943
FDE04,OUT046,1778.867628094782
NCI30,OUT027,1813.0834739456395
FDZ19,OUT013,1810.7808405156075
FDW57,OUT013,1806.5456511832417
FDA25,OUT013,1817.8949435560612
FDT22,OUT046,1809.5203704549765
FDP51,OUT013,1809.7121539360023
FDD48,OUT027,1806.0984788139797
FDY39,OUT035,1812.8886095032428
FDO48,OUT010,1804.9362544276341
FDD23,OUT027,1808.773618857412
DRN35,OUT027,1811.2798208457903
FDT01,OUT035,1786.9816302239376
FDC20,OUT010,1793.7123131274484
DRJ35,OUT035,1802.5725408384337
FDB32,OUT046,1805.2699915761084
FDL24,OUT046,1784.9243635116823
NCV42,OUT035,1781.6778348091805
FDZ46,OUT046,1813.0803446481216
FDC15,OUT013,1815.5161415946495
FDD08,OUT019,1813.5799088342544
FDY50,OUT049,1782.82568171787
FDD36,OUT013,1815.1105287439423
FDG57,OUT027,1778.3271867885894
FDL21,OUT018,1781.4388677235795
FDN16,OUT027,1803.8281680013165
FDJ09,OUT027,1789.767815248261
FDS01,OUT010,1818.3595599967932
FDV33,OUT017,1800.664413567225
DRE12,OUT017,1807.9646408833455
FDR07,OUT013,1797.1947648916523
FDP48,OUT010,1805.187570894534
NCB55,OUT035,1812.6972522181002
FDQ08,OUT013,1807.5284684416501
FDR34,OUT035,1795.870908669518
FDO33,OUT046,1785.6449569689382
FDP13,OUT045,1818.972971317666
FDX12,OUT049,1810.4800383962836
NCT06,OUT049,1804.7002602871937
FDR16,OUT019,1798.8931965109218
FDE36,OUT046,1821.245951020686
FDZ36,OUT049,1807.6687434129506
FDV13,OUT045,1798.1738533012867
NCZ17,OUT035,1807.8403487409028
FDU56,OUT045,1805.2299050953807
FDM09,OUT035,1804.4687344584875
FDV02,OUT017,1809.7538596926606
FDS34,OUT018,1804.4490873745847
FDA11,OUT049,1785.4509856821871
FDP09,OUT017,1806.298348976818
FDB29,OUT027,1793.1727652458383
FDT19,OUT017,1788.7779821771335
DRH15,OUT017,1796.5871830447527
FDY38,OUT046,1823.7146733657426
FDF14,OUT027,1809.6067789732783
FDN48,OUT010,1792.335261443004
FDQ12,OUT013,1785.0224861142437
NCJ43,OUT045,1794.6068580781503
FDE17,OUT019,1806.7739541217022
FDB05,OUT035,1803.9813194186472
FDH10,OUT045,1784.7617530258208
NCR06,OUT017,1798.999773227985
FDU32,OUT018,1815.4234081395368
FDD56,OUT049,1817.2564364633956
FDO36,OUT018,1798.584434019133
FDH16,OUT010,1810.1942091905044
FDX10,OUT018,1812.3353392627446
FDZ37,OUT017,1790.354907929169
FDU31,OUT010,1802.1203652028414
DRC49,OUT049,1792.6958652668154
FDL15,OUT045,1792.322459518651
FDN32,OUT019,1816.9477664927608
DRH59,OUT027,1803.016771760824
NCU29,OUT049,1811.3434790309743
FDR37,OUT019,1788.954381935443
FDS14,OUT018,1804.6220143481378
FDU02,OUT027,1780.0303814010153
FDJ08,OUT035,1805.3069727970212
NCZ06,OUT045,1799.3487854186042
FDO31,OUT049,1800.5195174164417
FDH31,OUT018,1809.2654041446065
FDS58,OUT017,1800.711507264467
NCA53,OUT027,1784.8245523289186
FDF50,OUT046,1808.716367613275
NCW42,OUT049,1814.6457135750202
NCQ17,OUT045,1799.0023005982257
FDK51,OUT018,1804.4646580302406
NCW41,OUT010,1817.957561420623
NCR29,OUT017,1805.05438934499
FDB08,OUT019,1794.8430424585197
FDA40,OUT027,1802.583519185903
FDL14,OUT018,1802.6452299761029
FDB47,OUT046,1785.649751509414
FDO03,OUT035,1806.8835384588467
DRK13,OUT019,1798.9828583961375
FDX13,OUT010,1792.1038195461083
FDF52,OUT046,1792.0923389517216
FDT11,OUT013,1804.4293052912424
